Objective,Trial-ID,acc,batch_size,decay,dropout_embedding,dropout_lstm,embedding_regularizer,hidden_dim,kernel_regularizer,loss,lr,max_features,recurrent_regularizer,rho,test_acc,val_loss
0.8299127290122881,31,0.7201082631927817,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.6166403003361998,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8340799955129623,0.4107648398927049
0.8303975389081968,32,0.8353765278584903,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.4023272454450368,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8378399951219558,0.4144441681313819
0.8305591419531826,33,0.8356949486510994,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.40310355165789147,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8359199949502945,0.4167625912511511
0.8307207449355585,34,0.7144961000310873,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.619155872017418,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8351199952602386,0.4089813490326588
0.8299935313920552,35,0.8341426481070972,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.40401996941897467,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8326399951457978,0.4188741880830837
0.831043951121853,36,0.7170036620543634,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.6216357336927468,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8337599955081941,0.4105530215930567
0.8322559740555695,37,0.7196704343873507,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.6155032785127467,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8358399948835373,0.4078660950109209
0.8299127297009972,38,0.8344610690064651,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.4035557864930453,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8351199954986572,0.4157982731663032
0.8301551338446549,39,0.7175608978423936,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.6201622721037322,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8354399952411652,0.4115261747607144
0.8300743328423059,40,0.8410284942316413,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.4005389838219828,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.840239994931221,0.4232314055317166
0.8324983789264655,41,0.8439738845259611,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.4007144389341039,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8352799948692322,0.41779971044479297
0.8310439508954941,42,0.834819291996322,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.4029109661402577,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8398399947881698,0.41592251475474185
0.8319327681004499,43,0.7166454384862295,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.6208628395210808,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8351199952363968,0.4076617333842965
0.8310439507365612,44,0.7174812928666555,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.6214384142391869,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8366399949550629,0.4105369378671137
0.8310439511363015,45,0.835854158922852,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.4027257715223621,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.840799994802475,0.4152136515246845
0.8309631495511987,46,0.8362521847623716,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.40048855801018496,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8363199950695038,0.4159450903787737
0.8304783405510934,47,0.8336650171494944,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.4048944322145909,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8341599950313568,0.4197958288262776
0.8321751730532205,48,0.8451679619614855,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.3972951577734063,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8348799954175949,0.4166709650006885
0.8301551346056062,49,0.8360531710152308,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.40043564610209337,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8335199960231781,0.4195429649728976
0.8318519664190243,50,0.7197898424476209,10,1.9468665687913414e-08,0.2379608060586931,0.02477911543259782,2.2947523029991103e-12,279,0.029686324750746538,0.6149611021902859,0.0009907810410899412,33992,3.1262644186696275e-05,0.9203713846811292,0.8352799949884415,0.4056555271779597
0.8352456323431627,51,0.8884333627198536,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.2958116262915113,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8335199987888336,0.48716419803264
0.8282158978057046,52,0.9623865496246816,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.12692264064819053,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8335999969959259,0.5878108732387877
0.8299935307611399,53,0.9518786704980574,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.15326652798550774,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8285599937915802,0.4672485163342629
0.8308823459962914,54,0.9629039847249156,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.12578031593597708,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8355199970245362,0.6125087464335431
0.8335488020468313,55,0.8895876348692413,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.2923867476119811,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8449599967479706,0.404710941047979
0.8282158963030666,56,0.9486546618812044,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.1609356318240313,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8237599955081941,0.4558073806431344
0.8299127307316528,57,0.9496497274764194,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.15936241222047592,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8379999962329865,0.46421279495975704
0.8291047156704728,58,0.9620681292235216,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.12622246655590014,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8103199961662293,0.598005954746901
0.8295895219157415,59,0.8861646153064807,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.3001517662996463,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8411999942302704,0.4246106739237221
0.8388008988897648,60,0.8881547439346987,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.2961181567308962,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8271999944210052,0.4566401662696309
0.8298319289394556,61,0.9626253644451368,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.1258354596387375,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8409599939823149,0.6053354752520322
0.8338720041297679,62,0.9494905167420452,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.15742797404260767,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8345599950790406,0.4695592577115867
0.8324983776212894,63,0.9485750558734642,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.15946863456976926,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8294399956703186,0.4711456373622899
0.8280542947125573,64,0.9619487224538468,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.12623050707100142,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8210399975776672,0.6022077164219592
0.8299127311362092,65,0.9614312897023076,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.1263045077674035,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8305599958896637,0.5883229215711875
0.8314479590040218,66,0.9600780003817858,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.13060074290469742,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8330399949550629,0.5667706487920682
0.8349224257234149,67,0.8873188891640098,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.2956076921731153,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8415199955940247,0.4181698987184607
0.8276502891325073,68,0.9621875381283728,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.12642116878431392,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8335999955654144,0.5915151672954319
0.8307207466019456,69,0.9614710902507244,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.12873291893708128,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8358399952888489,0.6009803473342598
0.8316095612591594,70,0.9502069624845172,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.15646596797595894,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8354399949550628,0.4593753383892848
0.8279734922846287,71,0.9621477341636732,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.12641759055905796,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.834879994058609,0.6151894447336523
0.8293471175216441,72,0.8902642797596267,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.2915528385038921,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8272799956321716,0.4652016557627866
0.8319327678500104,73,0.9574908336348412,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.13498117143394714,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.829599995803833,0.5618471907428872
0.8348416202902099,74,0.9149816810249656,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.2412882177919847,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8415999925613403,0.4307597640735647
0.8293471196889107,75,0.9621875368472668,90,2.9580461259282273e-08,0.027092709439263087,0.17807297950466722,2.428670898170185e-12,159,2.2579173197179107e-06,0.12711700689699398,0.0027275941886062824,19947,0.008069268380316765,0.94661895080335,0.8316799949645997,0.5769018304221809
0.805914675208855,76,0.8044499290884348,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4978501218409793,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8127200024175644,0.5077505061148865
0.8081771191775452,77,0.8063206503515011,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4939330551945903,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8176000021314621,0.4983643752841234
0.8042986419030212,78,0.8054847967575318,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4948715668760597,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8100000018572807,0.5022398470777539
0.8094699430028393,79,0.8076739388511659,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4906630240306033,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8158400018787384,0.4941626108084753
0.8085003252627007,80,0.8036538784864734,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.5038054707505922,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8171200015974045,0.4947008232705887
0.5029088529880366,81,0.5016717050836034,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.725781668235572,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.4971199970591068,0.7254924492425278
0.8023594062830759,82,0.8049673631578528,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.5044542739232755,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8104000026941299,0.5073144441637865
0.8097123479267129,83,0.8022607875926501,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4975372313862393,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8154400027704239,0.503336654702694
0.8067226900533082,84,0.8030170365003164,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.5037946444152457,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8143200017547607,0.5174756787726975
0.8011473836190637,85,0.8048081532146801,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.5019388747521788,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8149600016832351,0.5056950347455917
0.8071266988649936,86,0.8062410461135853,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4927813706735985,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8127200026249886,0.4988749294090865
0.8084195218667263,87,0.8058430194887951,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4985916340773158,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8172000028848648,0.508647048252297
0.8055106672496278,88,0.8056440068655875,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4950784651268688,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8110400038671494,0.5015940597520463
0.8033290237583264,89,0.8052061788762684,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.5003144991722167,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8185600023698807,0.5014892056314654
0.8032482238540591,90,0.8058032182310251,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4922795053449876,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8150400026941299,0.501714595331634
0.8048642547710834,91,0.8072759124327761,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4905254378478308,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8130400010681152,0.5040076804439445
0.8017129942524333,92,0.8044101271758772,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.5010810399205893,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8102400023317337,0.5141056911332343
0.7994505494312849,93,0.8035344703621478,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4988778707116268,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8116800029659271,0.4995777724333633
0.8042986430348159,94,0.804012102166704,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.5042503124989345,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8094400020408631,0.5083154444043954
0.8035714290867564,95,0.8065992698270298,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4974509326077119,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8116800021362305,0.4949891931969136
0.8089043311413521,96,0.8067186763903041,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4919962413671897,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8167200024199486,0.4966857047208526
0.8078539119461465,97,0.80548479673618,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4973752747683213,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8171200022888183,0.5006510196271718
0.8062378807546018,98,0.8046887454818036,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4996335212520269,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8132000014305115,0.5019908583353971
0.8059146753629717,99,0.8069176895781471,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.4927620146589055,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8116800038647651,0.5070230614324115
0.8055914682567928,100,0.8057236120524708,29,3.0215789963039637e-06,0.4357408749207029,0.12312889876711006,1.984395910796869e-08,376,0.12936532301854578,0.5037789595522588,0.0012906831374460072,16267,4.1864172300646574e-05,0.564089862860711,0.8180800030803679,0.4999612496145979
0.8413057692478993,101,0.8623228937036348,47,5.276897344963624e-07,0.1827049679075345,0.2204799949639245,3.649935366948787e-08,152,8.091226428423349e-07,0.33581604749317795,0.0006384157363358528,19641,0.01415626925469943,0.6474627444933688,0.8464000151491166,0.3835412209821021
0.8415481734204538,102,0.8621636837402967,47,5.276897344963624e-07,0.1827049679075345,0.2204799949639245,3.649935366948787e-08,152,8.091226428423349e-07,0.33603689855279256,0.0006384157363358528,19641,0.01415626925469943,0.6474627444933688,0.84640001537323,0.3854805188254726
