Trial-ID,Status,Iteration,lr_scaler,max_depth,n_estimators,subsample,Objective,test_mse
9868,COMPLETED,1,0.9589818996689158,8,234,0.9310190839586356,14.45257900817179,11.901334705925525
9867,COMPLETED,1,0.9589818996689158,8,234,0.9310190839586356,15.270102891981967,10.590914838652171
9866,COMPLETED,1,0.9589818996689158,8,234,0.9310190839586356,15.181182713329418,9.450555769724524
9865,COMPLETED,1,0.9589818996689158,8,234,0.9310190839586356,14.149618347164482,9.894058729777322
9864,COMPLETED,1,0.9589818996689158,8,234,0.9310190839586356,15.2454280462036,9.023533504282938
9883,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.728040442762447,9.72006361658049
9882,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,11.959575946448007,9.66848025257492
9881,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,12.752300298568382,10.645986139941993
9880,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,12.532129518393152,9.290580862589133
9879,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.668305640959101,10.669540166246458
9878,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,14.433906834827475,10.339133550548679
9877,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.151460007897382,9.947479883464249
9876,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,14.335518316083588,10.807365332059709
9875,COMPLETED,1,0.9589818996689158,8,234,0.9310190839586356,14.857934700450699,9.553505227600477
9874,COMPLETED,1,0.9589818996689158,8,234,0.9310190839586356,14.922097273191529,10.177923612895288
9893,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,12.786605396719393,10.316569726236613
9892,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,12.610398785400553,10.488660355467443
9891,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.803303172234955,9.87288791597902
9890,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,11.83240648856667,9.338228348324582
9889,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.46498864578882,10.429506999257953
9888,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,14.101839069069216,11.429455676877536
9887,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.463905995486188,10.147403033727988
9886,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.721056214394105,9.849549289260137
9885,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,12.515114979282016,10.311761282285829
9884,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.01599950056123,10.319894031664168
9903,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,10.833360769644454,9.416330371802117
9902,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,11.951327578187122,10.372484480248026
9901,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,11.654808661620223,9.575658581396473
9900,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.78093129445405,9.48270763299486
9899,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.291551281389598,9.744643000099288
9898,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,12.083938640689206,9.564369661034933
9897,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.164323466846746,9.189525191007755
9896,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.149694844047561,10.278586400752227
9895,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,14.135851485550035,11.46207783069412
9894,COMPLETED,1,0.8440032591920509,7,167,0.8364074973419882,13.911190673908855,8.810876799108158
9913,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,12.060459737359748,10.570734872832393
9912,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,14.84046274921663,11.080668100704779
9911,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,12.82587444371681,9.470117613873477
9910,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,11.783583188902956,8.970478615737868
9909,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,11.593450513378949,9.160311495257266
9908,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,13.462104046663539,9.427776319308336
9907,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,13.58829459215004,9.531661375345834
9906,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,12.583932183605965,11.278980526333251
9905,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,12.061810349402881,8.453779373232681
9904,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,11.130327093605088,8.938050304941944
9923,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,12.876641710428258,10.476823547638825
9922,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,12.209130808541346,8.541347356174139
9921,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,13.464484623777293,10.601488460650312
9920,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,11.291037528679214,11.171754613373764
9919,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,13.238433211944946,10.746956225645224
9918,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,10.921862599352034,10.049877323264925
9917,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,13.267020225816687,10.413780121589797
9916,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,13.316827953480434,10.623380201876536
9915,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,12.623967192593133,9.94555418466492
9914,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,12.825396884905704,9.525723078528117
9933,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,15.085407065484507,10.711964074677836
9932,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,11.253873872949818,10.328076955644184
9931,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,12.601196462345968,9.889276179796433
9930,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,12.936914469709096,11.671463039651965
9929,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,12.748212590445595,10.148688092092627
9928,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,12.587841488041803,10.352235293280142
9927,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,14.11391066416417,11.01165978568159
9926,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,11.723762313681569,11.791879092067877
9925,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,11.478063478672047,8.531723437854318
9924,COMPLETED,1,0.8929909218946409,7,155,0.6974281104437031,11.96291691972237,10.310684389495783
9943,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,11.731035164217074,10.871391341142706
9942,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,11.934372918542467,10.032206541717928
9941,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,11.34042205246334,10.06180847334969
9940,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,13.249117558812358,11.330339292201726
9939,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,15.323805704400645,9.200764380418432
9938,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,12.179917950724786,10.980533305819797
9937,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,11.371714615934806,10.817550649914782
9936,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,10.595751986767764,9.50231895583565
9935,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,12.458634584520395,10.951588180841458
9934,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,12.218213980500202,10.82277017772158
9953,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,11.58811984022733,11.473313107255844
9952,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,10.232286489115236,9.954026905810464
9951,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,10.839062955906673,12.570495988659511
9950,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,14.016042066812945,11.419160885594625
9949,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,13.810902635266403,11.336819598337266
9948,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,11.150841321660774,10.41869760176039
9947,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,12.068022953921073,10.616610046219042
9946,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,13.696062167107995,10.972517190866137
9945,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,12.15254660790846,10.728166411156863
9944,COMPLETED,1,0.953643413347772,8,275,0.5585569854488506,15.578450792262435,9.06781959634784
9963,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,11.226755108506104,11.523243680439078
9962,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,12.071794534110039,11.807555481918836
9961,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,9.62067375011266,8.437369712555977
9960,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,14.459522881438398,13.55407420930663
9959,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,13.934549308137507,12.907398080583265
9958,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,10.587509009876516,9.485337500678199
9957,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,9.198972542878053,10.444607932933245
9956,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,10.882880519897547,10.116944881715767
9955,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,12.387051925892568,12.07877635723726
9954,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,12.551110587648324,11.196639784057162
9973,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,10.627736526328192,9.457242575130543
9972,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,11.855906232078784,10.929532995187357
9971,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,13.819293493188566,12.524913715847962
9970,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,10.712800881816753,10.357704341716211
9969,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,10.782042995819094,10.717474015224788
9968,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,13.051401404399266,10.152328101837917
9967,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,13.743996754147634,11.249386507788989
9966,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,11.177963986133898,9.89601092625053
9965,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,12.625426591480565,10.647462607940696
9964,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,14.638015464041484,13.929369163671545
9983,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,13.7190138125561,12.765087954599874
9982,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,14.385494520209976,13.769965463931925
9981,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,15.277777813675751,13.984972310288107
9980,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,12.7118785180297,13.082766096814547
9979,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,12.468943427830654,12.884846232504342
9978,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,12.852509972818757,13.859972605728698
9977,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,15.19452402506036,12.377626362918189
9976,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,13.206931231756705,13.400730355845635
9975,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,10.198751518813976,11.250419325686435
9974,COMPLETED,1,1.257285453160868,3,210,0.5557760338011016,10.931947987511403,10.645908015835943
9993,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,11.391676173861658,12.090986992495889
9992,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,14.388717440920294,13.657347563276089
9991,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,14.421941362943654,12.648552280024129
9990,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,13.561082239899704,13.558585265580358
9989,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,15.168487021845026,13.692404624910537
9988,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,13.857155646834949,15.925057659038632
9987,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,14.07032503098578,13.466557563959027
9986,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,16.248851456758608,14.645949191727345
9985,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,14.634578047348946,13.92325132737194
9984,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,13.550898889134915,13.318612526782625
10003,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.710011327331035,13.864379502637204
10002,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,12.783077099127256,13.156552851932268
10001,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.641447606584409,14.306852124840894
10000,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,14.066238091675153,13.79751137277751
9999,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,13.691448346666148,13.448755028301568
9998,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,12.30795425341392,12.193718959101007
9997,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,13.58375393798021,14.755139194237163
9996,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,13.853759478521075,13.877469643273649
9995,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,11.98174445037616,13.46278658270209
9994,COMPLETED,1,0.7662291040248101,2,155,0.7748977755770885,16.263337943952198,14.48909295386554
10013,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.837053524296177,14.301922868046214
10012,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,14.096163313098721,15.058593588663175
10011,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.281299199914105,14.718327152115805
10010,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,15.381347883420535,14.06938143537762
10009,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.094869284718195,13.703323118586836
10008,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,12.444793802140438,12.631607580074046
10007,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,14.002656745069366,14.129095179144153
10006,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.672306574648251,12.431976444034861
10005,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,16.51665293624767,15.641192594803464
10004,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.360084922811472,14.361761819579533
10023,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.468694711867435,15.242108538595689
10022,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.59975281244948,13.217612390893256
10021,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,14.021220470707348,14.181738513700678
10020,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.606014080365187,16.11662660475696
10019,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,14.751522436798856,15.662945586674175
10018,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.418758706610214,13.173763288058634
10017,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,12.283396513236726,14.686829125423355
10016,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.744774565887006,14.479737691912556
10015,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.85098306166485,14.122396064404711
10014,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.378939124934616,16.573614174169105
10033,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.769978032788586,10.113437653527312
10032,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,9.064723323883703,10.029791511231283
10031,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.691166047745568,11.63969903973572
10030,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.901684673589427,9.501409056627898
10029,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.507227749840922,10.762355102580724
10028,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,11.29687176569949,10.927660518581732
10027,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,11.171904108562796,10.843518357911613
10026,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.494248876141642,9.214846186025923
10025,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.379871512534606,14.393047079319713
10024,COMPLETED,1,0.5398270640257804,2,230,0.5727776858594162,13.37012337764987,13.903600914821734
10043,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.151311137957572,10.949021336895873
10042,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,9.261929554753607,9.842133498247236
10041,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.366923461654306,10.939432749992054
10040,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.434342664372533,10.988277395940782
10039,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,11.676128556381915,9.66088785548146
10038,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,12.259314833320348,9.713204700094256
10037,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,13.584774577862591,12.111656570323829
10036,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.352480441025152,11.468480243807551
10035,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,15.3990251170691,12.448468750340538
10034,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.395997989388366,12.413794033892968
10053,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,12.279272488326828,12.421443376712125
10052,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,10.62870797899568,10.282419938793982
10051,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,11.357655693840373,11.025750167170212
10050,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,11.177902145770421,10.960293980974829
10049,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.255853493780313,11.402646104810016
10048,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,12.675606778201015,12.344619413268823
10047,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,12.271154294103825,10.498527129783245
10046,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.763104664217751,10.928847508621075
10045,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,10.98108269420835,9.254422712105107
10044,COMPLETED,1,1.1705949518431622,3,198,0.6409414232904945,11.427182108335195,10.829015418483822
10063,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,13.112644613692966,12.944949907231194
10062,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,13.62239577166033,12.41366345569151
10061,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,13.158531439720454,11.791234638862786
10060,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,9.565949128862206,10.346753462257789
10059,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,12.204152089363538,11.649504704274928
10058,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,10.973095183436987,10.14644542193322
10057,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,11.140138461521735,9.578344161908898
10056,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,12.065330254449607,10.276731996300294
10055,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,11.321861615405489,10.081147841470449
10054,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,12.024810495908273,12.238447519898667
10073,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,10.774176924284921,10.786246023685786
10072,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,11.384654210699045,11.27405912144519
10071,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,12.135404012868975,10.754989547418045
10070,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,11.76010291396605,11.079294601655887
10069,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,10.135013932467588,9.233723585933364
10068,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,13.56494779547392,12.748303963923798
10067,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,10.802503373886577,11.813039606281807
10066,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,11.034994726190442,10.860455028488927
10065,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,11.174596120970227,10.480388842071976
10064,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,10.675199123652842,12.055092425816648
10083,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.639412735952066,12.392918140817626
10082,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.692281644957518,12.434824711219125
10081,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.400003532906988,12.180566325488696
10080,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.2767695907139,12.813561702990013
10079,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.651267765685096,13.259965208448502
10078,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,14.332255922604938,13.458315535769405
10077,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,13.565639229142384,13.754432968012438
10076,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,13.167589858701115,12.158438845005419
10075,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,12.350110716658609,13.915283999424856
10074,COMPLETED,1,1.4754713829662014,3,212,0.6295485543707233,10.802217182794239,10.445269145329194
10093,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.599864634335821,12.5951928221726
10092,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,11.984829052537265,12.19350945183758
10091,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.727777672092463,13.082005901232385
10090,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.915569869871753,13.125636185933775
10089,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,14.503251126306086,13.80938554999232
10088,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,13.619783738439649,13.574656460186224
10087,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,11.797967711099167,11.523389154355192
10086,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,14.014356960485973,13.342421297300195
10085,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.953793568565752,12.587588223031895
10084,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.909832935905426,12.847484466476734
10103,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.242128493414096,12.757344862527392
10102,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.930974415886874,16.669231456944136
10101,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,12.443752808050823,13.83447871324064
10100,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,13.089875464724706,12.679622026301233
10099,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,14.263096336271575,14.095512110240655
10098,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,13.773994535086365,13.764425965928634
10097,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.786112407951114,12.111192458892553
10096,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,14.006585722306877,13.52135087516406
10095,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,13.889787101443904,12.639119701521965
10094,COMPLETED,1,0.7191251178186627,2,328,0.8230084034549896,12.971291714177132,12.454500503481624
10113,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,14.331239063411571,14.692477168909395
10112,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,12.122160828454827,13.330099792423189
10111,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,12.420761193566248,13.44159816748587
10110,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,11.423267189493613,13.303599488530585
10109,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.319678964343364,13.768682326171481
10108,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.024775916038632,13.393564001889725
10107,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.753762538216465,12.704373914818973
10106,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.025703129100414,13.044704046899676
10105,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,14.352872122445438,17.07827491448076
10104,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.473262967120455,15.216920267830837
10123,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,14.130371176591694,14.878584596862387
10122,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,14.091057870085821,16.510734276719912
10121,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,12.946072425676956,16.216799183518074
10120,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,15.077660056387927,16.785310859916773
10119,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,14.599111183346428,13.949493341299453
10118,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.288603771433893,13.085934725002115
10117,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.589465973503888,15.299366158617651
10116,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,12.824109471482478,13.300770452977972
10115,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.554573754652804,14.147383291832563
10114,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.685341773157255,13.896273807923903
10133,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,12.333827823976721,11.311858425193613
10132,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,10.640236829535855,9.582858439321953
10131,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,12.808509343322024,11.19531303197793
10130,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,11.236581293569463,11.856068919795325
10129,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,13.288258174773171,11.389748681587472
10128,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,10.652393174180713,8.390764923022775
10127,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,11.01933201367208,9.681278364972382
10126,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,12.497275538849669,10.62261774541316
10125,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,13.657915531637506,14.207845307186124
10124,COMPLETED,1,0.9181272202110352,2,293,0.5617745422565782,12.985691759432376,16.392140820675053
10143,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,12.865273423705762,9.575051839014431
10142,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,15.749206267575767,10.902184904596135
10141,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,15.466989003387285,14.911096586245005
10140,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,13.127040425871725,10.196847684170438
10139,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,12.560815318813715,10.075357226900623
10138,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,12.962722569551165,9.472727312192514
10137,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,11.594716043977954,11.810947912367046
10136,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,13.025919967068553,9.950497816075766
10135,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,11.25206395331012,9.309181760604607
10134,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,11.25874289632217,9.419334557615713
10153,COMPLETED,1,0.8306438860635846,7,353,0.7999305358864063,11.868522225075473,9.931822934237408
10152,COMPLETED,1,0.8306438860635846,7,353,0.7999305358864063,13.661426438950587,11.249243794480751
10151,COMPLETED,1,0.8306438860635846,7,353,0.7999305358864063,15.606069299037152,11.462423024986023
10150,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,15.461109181701215,10.808485168869119
10149,COMPLETED,1,0.9636531195712112,6,284,0.5467785410192286,12.887722542670572,9.600683879375119
