Trial-ID,Status,Iteration,dropout,lr,lr_decay,top_dropout,Objective,test_acc,test_loss
2542,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.042841065966174936,0.9887,0.034477031645318484
2541,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.04287639422000696,0.9894,0.031988163775298735
2540,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.042056626698700715,0.9897,0.03423551957597956
2539,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.03909041272367661,0.9902,0.030779831630457194
2538,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.0410672801937908,0.9881,0.03328647788069211
2537,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.03927311944922743,0.9891,0.03191163699761965
2548,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.04157352070390091,0.9890000000000001,0.03438106934117386
2544,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.04349356115392099,0.9878,0.03619448636234738
2543,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.04141715574314973,0.9882,0.034510158687178036
2547,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.04539958582042406,0.9875,0.03512327709202655
2546,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.04159567136499875,0.9888,0.03142808126674499
2545,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.0417236516487319,0.9893,0.03347738487418974
