mse,mse_test,evals
8.274751940001984,9.15038612454619,160
8.293643447495421,8.988620630377895,160
8.52611427327978,9.576654922106208,160
8.443119783339421,9.550339978584132,160
9.022597694082236,9.919050093124635,160
8.55896652570291,9.423623062405012,160
8.864619056868356,9.499497071362544,160
8.5651643354059,9.282504447390512,160
8.619333034656849,9.77947179600287,160
8.171399940326907,9.471054402784612,160
8.94535117517086,10.179862979075367,160
7.870334858940804,9.27573979608754,160
8.602253436263284,9.658560778353928,160
8.33996546191223,9.752114287041774,160
8.068481333186288,9.456202743537506,160
8.752960816913927,9.651665966155695,160
9.1379598852794,9.657230211893559,160
9.053027231528736,9.894678763778058,160
8.491241597120288,9.491876675380643,160
8.182441416089347,9.383904550029039,160
8.199005736845717,9.236561636512597,160
8.381398300222157,9.458999074591961,160
8.571783887724173,9.536122077144357,160
8.463639043453405,9.302861206021186,160
8.765811595895226,9.6845688795625,160
