mse,mse_test,evals
7.8944146284704955,9.866066487541744,171
10.53429953906714,9.491518495446785,171
10.038748058089238,8.607238850528477,171
8.450331173312403,8.46895321988569,171
9.499053538296497,9.9593542923689,171
7.350292480703586,9.125846759362268,171
8.326306336367754,9.983727402094356,171
9.312109159356474,8.962112886159712,171
8.823854455977276,10.115539629697635,171
9.54851897615902,10.407740058328386,171
9.014629428303381,8.666565052716908,171
8.603986190331081,10.415047211644191,171
7.80358414961224,9.532966257748472,171
9.516135675870524,10.272233232141636,171
9.064744986543888,9.11758754768457,171
8.630852364065722,9.873179650203976,171
8.19046878520771,9.549221289548695,171
10.682103389629486,9.83576187775,171
7.5870000805474405,9.087493897588027,171
10.325582621569685,9.791592982881706,171
7.8589191152050715,8.938930396541343,171
9.647516686780401,9.529053623558527,171
7.832071733229013,9.551127650028961,171
11.049096461674337,9.274935252398723,171
9.968620832918191,10.157312248387207,171
