mse,mse_test,evals
9.222001628672496,9.568589893217004,160
9.052612402480259,9.753327415661627,160
9.477648256689939,9.884812936322765,160
9.304146773476532,9.932442310101242,160
9.66770030407201,9.967284730166432,160
9.724607412666852,10.027085633553458,160
9.476020513255303,9.869728759617002,160
9.55121427896727,9.644993123395269,160
9.26585042338938,9.867591152847613,160
9.337453489240959,9.922669962713028,160
9.340768301739763,9.482654318400392,160
9.604743419472834,10.043358859754022,160
9.834189987304825,9.982059088657351,160
9.346674022255709,9.825686711767979,160
9.421130361173272,9.862008818897488,160
9.405806280715476,9.704025647035001,160
9.451317007339464,9.95052259550032,160
9.549543881469814,9.696938258327206,160
9.851301506495432,9.832116972988459,160
9.170668347380092,9.840225055077253,160
9.1886933409105,9.91644758365058,160
9.39082670720427,10.010544182528845,160
9.277036519475743,9.762138970229168,160
9.311497996507827,9.688494192682763,160
9.18004027084433,9.828317717910087,160
