mse,mse_test,evals
8.620220237139469,9.40689652516813,147
8.01313678451307,8.649466183130796,147
8.93908453489847,9.322374941911761,147
9.91451162762091,8.921985723908119,147
7.401077369596696,8.776276280821328,147
8.391887212344423,9.344527574163813,147
8.960741876730513,9.63400356394894,147
8.179126025133236,8.587126760174087,147
8.316581391992257,8.80404732764212,147
10.402646314175964,9.509973981040142,147
9.551952954692995,8.259254135156802,147
8.070847342151476,9.124504385532438,147
9.61420912648055,9.972479195521306,147
9.157269922691588,9.556359751902953,147
7.90742010946416,9.061830453770444,147
9.355079257901675,9.202925605559209,147
8.419632205159605,8.654437760724223,147
7.719623984627451,8.96581742436801,147
9.87328178530261,9.497916567339269,147
9.746993769604915,9.25552269123109,147
9.223828459911793,8.738489048712651,147
9.919395571969646,10.01606246739788,147
8.628968821296958,9.79351258560528,147
7.570535637417115,8.855923198737997,147
7.594852536991164,8.959763848087139,147
