mse,mse_test,evals
9.582502471898811,10.603884619238222,160
9.139456509855687,10.205617800219107,160
9.253187996535122,10.50032484573063,160
8.423434741764245,9.998158104367688,160
9.106853775552217,8.62795716768257,160
9.33090407722107,8.793973420915435,160
9.418200383558048,9.79790968311872,160
9.041265520017662,10.4712520425161,160
8.127797339993494,9.736562806832204,160
8.34889664388003,9.360464914403114,160
7.638106850988055,9.61543280699203,160
9.53991612921368,9.696365049003159,160
7.979909684681042,9.859907499822485,160
9.28097328119548,9.585572346991277,160
8.230029931116931,10.301156110505747,160
7.58687567927646,9.370532618610284,160
8.595689950369529,9.05909168753199,160
9.329776572274659,10.614007957865832,160
9.155608811598354,8.621385114706998,160
8.006782305112372,10.02738398718898,160
10.162094991587061,9.664970935677863,160
9.878054121599021,8.987536771879867,160
7.333007423284483,8.919763600038321,160
6.753505664148983,10.930231779507523,160
9.994754935681469,10.374485337946881,160
