mse,mse_test,evals
9.083609995796238,9.196344618703426,160
8.893937572590199,9.48118403830262,160
8.969237575985648,10.724324205146354,160
8.346192887596283,9.494659898381544,160
8.522731360964896,9.735029895924848,160
8.284521291232224,9.813200382336099,160
8.241783868098233,9.642649206672735,160
8.944352376812187,9.122267103651943,160
8.470881418393573,9.796794013795832,160
8.443174475459804,9.628323658526302,160
9.276196540041994,9.008410343957786,160
9.209403560675078,9.881715535664616,160
9.329627324211485,9.89606210553053,160
8.919302024018185,9.295758144518071,160
8.924012212387114,9.767158975026346,160
9.730124754039378,10.408091292459218,160
9.73782987065809,9.743514702588266,160
8.046069027715836,8.852282058010287,160
9.207742936596865,10.235970427038255,160
7.596710089641936,9.489526842243386,160
7.571138973886749,8.763647546998115,160
8.516929628727436,8.801393606224815,160
9.975286438293915,9.793130703875109,160
9.575201496222318,9.569658567837688,160
8.641774742439912,8.829295900240488,160
