mse,mse_test,evals
8.900388811935798,9.63510937873345,144
8.995172916605929,9.785772397557167,144
9.031362815329956,10.09529086658645,144
8.82287238765325,10.088455546863262,144
8.884699333564166,9.229573703525919,144
8.351628776602064,9.602043904631266,144
9.280820460218923,10.187105326385753,144
9.374983928060802,9.878192158186998,144
7.858813624556587,9.216989468167224,144
8.017575337197757,9.272665887664514,144
8.85183915821203,9.864121751557084,144
8.757283127079393,9.62261242554722,144
9.055566366389842,9.863653952838481,144
8.197559411412556,8.939942570545892,144
9.768916627190789,10.019157179972279,144
9.14797032023905,9.883699832237758,144
8.775320612366157,9.667053196107489,144
8.537437657997089,9.922465249104967,144
9.113582003518617,8.688742088341884,144
9.032885163569222,9.6142012276353,144
8.712583253578309,9.835983582305978,144
8.987018882055944,9.803260074499972,144
9.490629554148091,9.713100097350292,144
8.412072800062633,9.686414596827799,144
9.281513114272721,9.963864700059473,144
