mse,mse_test,evals
9.308892767479273,9.14706548668759,147
8.728107960111117,9.821561473162445,147
8.728665199098987,10.304732763953552,147
9.082254280136015,9.39199286155071,147
11.088064949826466,9.83624887982082,147
9.592774651933219,8.950455107739177,147
7.682280852605725,9.39708815032517,147
9.160740265642476,9.673000964114003,147
8.341581100990053,9.306441425672313,147
8.630743918643047,10.934666258813731,147
8.363070389294473,9.764673695933089,147
8.911620344856503,8.896277105705638,147
8.40013305754662,9.549040663323684,147
8.49277463742235,9.93425096918955,147
8.387464355130534,9.844765032004346,147
8.994438181358529,10.01912221445276,147
9.553162065038627,8.933595850316808,147
9.86550842041503,10.391171413837572,147
9.354845458499831,9.35568202900632,147
9.823726615723755,9.460360510515198,147
9.350727733036804,9.224318474085607,147
7.928521997542569,9.961466948079176,147
7.94256865563336,8.736721228595195,147
9.579743281314773,9.520849302110506,147
7.140100583439383,9.437668559434094,147
