mse,mse_test,evals
10.80955740135682,10.05071922662114,183
10.391441567653738,9.514716388963686,183
8.054874604592548,9.288476783458758,183
9.054569590841943,8.032626126005928,183
8.041716963762232,8.853821130059208,183
9.913610287204074,8.985071465344937,183
9.000258095463995,9.695671889564931,183
8.542320632931261,9.254644887597593,183
9.641104027647938,9.196559858756414,183
9.334049068197391,8.873739013674097,183
8.843306996544145,9.415603703569914,183
9.275338788387234,8.754432342901628,183
8.568191364235911,9.225720385418958,183
8.574023116833322,8.650708570424191,183
10.161228823237103,9.497344569490217,183
9.343175637776907,9.008671529668227,183
9.444092876398484,9.379291604378684,183
11.238143325049315,8.824798540628214,183
11.245594375105917,9.872312294265289,183
11.532480252201813,7.984623233731061,183
8.315474941527896,9.403382579062612,183
10.548387855347187,9.1582562376884,183
8.647736448426,9.061628437768663,183
8.522859380044949,8.798623201717692,183
8.531289238602723,9.794621052722073,183
