mse,mse_test,evals
9.447290022289735,10.441980942600663,156
8.122611164053508,9.747903955941938,156
8.81245869282346,8.916225703347248,156
10.48913087841781,10.101073109290919,156
8.656696144526634,7.843678430351193,156
11.105503888217179,9.115749397474513,156
7.513100243594345,8.863570785565217,156
10.195467089883685,8.366525197169306,156
9.250126962530768,9.409965149160273,156
8.977666843463496,10.729739705735957,156
10.594370394184757,9.533417116217437,156
8.970721562373987,9.189075845490843,156
9.620885829470703,9.591975270194428,156
7.364991355468126,8.731732225263915,156
10.274943103291665,9.302948582802442,156
8.59302065324615,9.437906707490644,156
8.457828801985313,9.917133520174522,156
9.281743108698157,8.456228573141304,156
9.222962779535111,9.042604327483431,156
10.693096928482246,9.389608038608483,156
11.223278775075737,9.088509585877254,156
8.15385129058058,8.901358345207063,156
12.43339323256671,10.086193282204684,156
7.707032083139493,9.528574628332118,156
8.770995789798015,9.528353903284891,156
