mse,mse_test,evals
10.758227691826969,9.479096926243281,160
7.960369074189297,9.097979430005736,160
11.192867743972924,9.743154483706306,160
8.37032121294925,10.610119166044024,160
8.758038871703361,8.564944203198934,160
8.632415042886707,9.214878201941179,160
8.466833827574604,10.766376105352649,160
9.116272296967152,8.411197930276302,160
12.32343299580158,10.532360391896558,160
8.464549823305784,10.298249543423866,160
12.48842379799798,10.47461139972905,160
7.690294747557585,8.45576105818265,160
8.765002031448224,9.892930752462723,160
8.483117292410476,10.024407480559987,160
9.112753196039638,10.310037168222443,160
8.536147546840755,8.953530396199099,160
8.116734625951217,10.210578269555684,160
6.856734712966261,9.913842887116484,160
8.782105367971717,8.480329177790939,160
9.911572692939112,8.124719741010864,160
11.442054500837614,9.182246077706994,160
9.805997264909275,9.726270586477535,160
8.30465502067543,9.344338390136643,160
9.166392672703378,9.863097946010518,160
9.303627455213737,9.205468352602912,160
