mse,mse_test,evals
13.554567850750118,10.888345989218852,160
8.793943393736102,9.466284318258396,160
10.219849952900951,10.242763439349151,160
12.476694336697719,9.861938636146245,160
11.338667754763573,9.311068441037303,160
10.09046263563101,9.913327150009886,160
13.711558336925854,9.956286042733902,160
13.350972024734947,10.23404136275818,160
13.09827104056525,11.116594417566438,160
9.982222029641548,9.697119992934685,160
10.233240465935747,10.442381682399358,160
9.816229502616315,10.15717247728504,160
11.550446823174768,9.907539037379962,160
9.039646697887028,9.33418261274498,160
10.065418637877006,11.143566394092337,160
9.266736353992231,10.038942631149114,160
13.029096671411988,10.418005516136404,160
9.915391829229451,9.262215552924602,160
12.76154402682979,13.578940629994543,160
11.38297934415659,11.31954723628178,160
10.340409218212933,8.876616964376801,160
9.816473601913822,9.456514816074723,160
11.824834199401023,9.178912287374672,160
9.042505162941294,12.969995728715329,160
11.036490773859162,10.183231681345038,160
