mse,mse_test,evals
7.928022525655768,9.637291021135827,171
10.084733902718847,9.785784181012552,171
8.748107394029901,10.060821624129852,171
9.627857732173306,9.018415124417983,171
7.971836258669871,8.366310434023342,171
10.681847995320137,9.81546268242894,171
10.340406366786311,9.010600955643051,171
8.71314949606533,9.021308443876475,171
8.50271913826114,9.349458271375395,171
9.196233720362844,9.646030132172767,171
8.195583076213172,9.971399365532124,171
8.576448970858046,10.118506649709312,171
10.965485527756908,11.272874322657788,171
8.658937691571424,9.836274685735264,171
8.087099144620849,11.085419927986544,171
9.066014685020773,10.23521944198626,171
9.093352636809932,9.900934100615896,171
9.849331686416004,8.636044231627043,171
8.990857504445371,10.041968833201379,171
9.682529327517758,10.145819013599722,171
10.373279059113381,10.50643825342397,171
10.234232247624396,10.08464127683681,171
8.895715426558496,8.726543229509934,171
7.659823981538501,9.240362843381943,171
8.984603599124135,9.354957219890236,171
