mse,mse_test,evals
9.586618299252635,8.583226675188966,147
10.984829112068926,11.49087703124534,147
9.584962415946896,9.4923165309605,147
8.216783481485193,9.336405114775626,147
9.848250085097492,9.815014167860134,147
9.22106635615269,9.037949251250147,147
10.57584887615285,10.283974208038295,147
8.402401534854784,7.597185159384717,147
9.208678362874736,9.087287149210463,147
10.600373998686159,9.503285017269638,147
9.820117733440298,10.035450868018968,147
9.651367171393328,9.243338723070536,147
9.692762975398766,8.702682690798968,147
10.102776236353364,10.75405700916817,147
10.889898005350867,8.456843331353657,147
11.827633168115437,9.430710072118604,147
10.374755958355667,9.126141041102231,147
10.642275879536815,10.232336711944049,147
11.89029908695546,9.232451691541755,147
10.459255046504959,10.208615294990436,147
9.49450422276729,9.684764963752297,147
8.838379580023155,9.284083354201751,147
11.314658522757163,9.441279482012108,147
9.786247291775013,8.473776847360543,147
11.20957946449006,9.320866570303856,147
