mse,mse_test,evals
9.526339569789766,9.502832111426935,150
8.960698350802987,8.972095620902964,150
9.85554394161116,9.401092172366042,150
9.576889417876377,9.777862224912253,150
9.683636957290767,9.630269288566213,150
9.168313877883282,9.710469545037883,150
9.400445494546098,8.852010373497444,150
9.416021689812757,9.127055842138494,150
9.817911840503273,9.060960722960198,150
8.350415766235448,9.371685572956448,150
8.650320190090264,9.364009265583418,150
8.806789324305559,8.972564851741211,150
9.387383478840569,9.8059624005592,150
8.942011249236092,9.341300323656036,150
9.213350209132821,9.678067712994904,150
9.601689186151312,10.289237320441094,150
8.768633824264478,9.530677148664548,150
9.424572115092857,8.623105515922072,150
9.02664469155352,9.13306155786932,150
8.793505259672399,9.096796905285203,150
9.512928637425839,8.723411555184157,150
8.886437765369829,9.406333358666796,150
8.957962006836082,9.386085791231402,150
9.300543703398994,8.96315710201858,150
9.450346020141446,10.390871412473654,150
