mse,mse_test,evals
9.745366037371594,9.560877226392378,160
9.735548794960607,8.343037115488654,160
12.3990816816837,11.885624875500712,160
10.440857847778867,9.520087541349922,160
9.109606614347458,11.330583825244403,160
11.048589389166755,11.38146729131899,160
11.148309380515371,10.60312198760169,160
7.983277336450652,10.761291359826904,160
8.799789423267635,9.81726285895829,160
15.688619831581583,10.483107415741932,160
11.89814685734513,11.058211468802392,160
9.236368191374659,9.862358897889903,160
8.128275447485725,8.72927791164831,160
8.713569239216037,9.821240897806597,160
8.671880413734302,10.359037954426848,160
9.803803561418016,9.772083391241155,160
9.684655744503472,9.754304753264533,160
9.703482137901926,9.870162455865444,160
9.471855036753926,10.308353011846181,160
8.889744727797549,10.81584536302587,160
10.797284825294012,8.748470633952264,160
11.290276677164899,11.025303380572073,160
8.213508459139332,10.083529626823431,160
11.703198684045372,10.600210316150807,160
11.17571206234872,11.88111033109427,160
