mse,mse_test,evals
9.483107972733027,9.72483891894882,111
10.660341377358058,9.669102580219073,111
13.02579192519446,10.281994183556618,111
8.738696064467442,9.46731622563318,111
10.133780313674052,9.433032792133215,111
10.14044615915926,10.22001052086684,111
9.23493703617626,9.779651261052889,111
9.031232334920816,10.262725654887191,111
10.78930736607149,10.406485487294654,111
10.482152097549434,9.394817138430744,111
9.793148544977248,10.573941976247912,111
9.403518811907384,9.652865056453773,111
9.868036096126184,9.651626300982661,111
10.034212825443541,9.658635837606884,111
9.033595464114867,9.829528132537474,111
11.87302846291553,11.602278880364567,111
9.9530971737218,8.363795560499781,111
10.173841994415586,9.554935755056658,111
9.932021565132429,9.041881173954557,111
9.688060117089044,8.636757520720344,111
7.591337312265612,8.61370325034143,111
8.552175441241793,9.735690241143244,111
9.773918041797074,8.462328740231873,111
8.38870149333075,9.994062346928603,111
9.603381865613658,8.668726257105291,111
