mse,mse_test,evals
10.829335499413416,9.888263953663513,168
9.923758184130584,8.22617660551134,168
9.715002607163774,9.028925950346727,168
11.038811174271789,10.019747158947757,168
8.895949682094775,9.113472931922393,168
15.487023706084113,10.108862273161302,168
9.12959144631236,8.347956822996828,168
10.336310461340837,8.458761590103,168
10.049117217584126,9.838075188842902,168
11.888629143753555,10.872288433926585,168
10.396891730056545,9.408384257115662,168
11.544678356727443,8.21742718249927,168
13.038571116283148,9.02910738605862,168
12.007901203710638,9.241042334047286,168
9.159375326010522,6.562012096211778,168
12.363030269787139,7.434510699265893,168
9.850038257250525,8.799877701907874,168
9.741376737027357,8.46192738173498,168
11.30204397741658,9.470708174323732,168
11.094622911310196,10.737130909077377,168
15.336985251297383,9.62459469793695,168
10.68387536603705,9.855875808992634,168
12.287788561813493,11.488666637756968,168
10.373294972892223,8.287469674829879,168
10.64558146140117,10.673104860492762,168
