mse,mse_test,evals
8.83660370523442,10.002505731351615,160
9.041954696216992,9.505573610276846,160
8.768462106468556,9.661483529046988,160
9.275027058228961,9.820998908464597,160
9.887089705028696,8.785253035152447,160
9.35483573388688,10.202284521425552,160
9.258346245891493,9.779344685345194,160
11.180963122445448,9.313583370079682,160
9.607136959642204,9.392329806952196,160
8.778776502710961,10.110669233227853,160
8.403522611043757,9.40754924466578,160
9.656557541079207,9.70356716756276,160
10.34579330195657,10.45257665368837,160
9.991764522130055,10.735592004424944,160
9.1774530165502,9.48197508337209,160
9.902798182896914,9.022100542905909,160
8.18222793242685,9.7115386571622,160
9.882472257776389,9.806369273433267,160
10.784574111602895,9.300762133839664,160
8.917792870198385,9.342391035751413,160
9.592366150213495,9.41771538423266,160
8.09703991669757,9.574427565488548,160
9.565521684776144,8.991076775717387,160
9.143547595534883,9.174087849296841,160
9.791697125412817,8.98242866334708,160
