mse,mse_test,evals
8.730490840329194,10.123648319554606,160
9.404642764602748,10.346233748104469,160
8.836858910459833,10.004463995903329,160
8.705161974015269,9.661738007952025,160
8.87084555656422,9.814660184759429,160
8.941111736257062,9.915204506903155,160
9.150234658623553,9.955927876925436,160
8.641847715403333,9.526431582353533,160
8.741649795953618,9.965154916233232,160
8.32081492024855,9.57703099647131,160
8.997343654698302,10.077522316865489,160
9.026941768078213,10.188672264191016,160
8.948512963187218,10.026779035382113,160
9.287350647090749,10.342657721985619,160
9.434035499412348,10.410763577496876,160
9.175196368250173,10.086616598367081,160
8.83403234186067,10.103899765368503,160
8.882743457736554,9.996464389914433,160
8.85503663481131,9.990236639651869,160
8.893323483865972,9.927315597286771,160
9.086840089752096,10.250276621843899,160
8.68291855384663,10.179541674925593,160
8.895973054032261,9.73648377759916,160
9.05353556714974,10.055812664313848,160
8.628223011695537,9.793274455913506,160
