mse,mse_test,evals
8.86809097445603,9.857703478197745,160
10.259293102772718,9.370747336816965,160
7.134794553649862,9.40597855318494,160
9.451245635756841,9.621742621692347,160
7.732050040700722,8.83446135175134,160
8.33638949175547,10.261409473305488,160
8.569322006079,9.997831798889043,160
8.447001791672905,9.92227466412511,160
8.123976471455382,9.081955906790464,160
8.32841188277544,9.316754447623762,160
8.795932909935274,9.395240461246178,160
9.386872263441681,9.52576266126657,160
8.569135112326405,9.37225024394998,160
9.385033393247035,9.848160063852054,160
8.453716991630317,8.370917802348188,160
8.52885912758729,9.387672530635692,160
8.668145085612784,9.257379799178553,160
7.435229375083524,9.658591843309694,160
10.034359465783567,9.74765789388111,160
8.675443993765521,9.775906373105162,160
8.823358452426437,9.924009962036456,160
8.83931480773515,9.559703811566186,160
7.719662040637271,9.787067669215567,160
7.728675035946267,9.761269277508786,160
8.900768135130514,9.10989462005738,160
