mse,mse_test,evals
9.310145692108906,10.307295629369738,160
8.660655075311736,9.742064763086468,160
8.23024117163197,9.296866431106302,160
8.319373947764124,9.820331221606663,160
8.016454982695564,9.4009671690578,160
7.8409569774745815,9.49057151713821,160
8.708146075150184,9.49084406022098,160
8.601722469046145,9.756544515997684,160
9.689142014847304,9.488103837300848,160
8.806514663290876,9.61260333753653,160
8.845190277378826,9.653225038090412,160
9.040071705399162,9.774595837629496,160
8.677005151740316,9.949763960450168,160
8.837855955853387,9.305413863250756,160
8.419826099906201,9.14123070871347,160
8.764516534533627,9.726102550102237,160
9.6216927635567,9.835832442827309,160
8.611475149943226,9.454269178280162,160
8.932548730882154,9.808347851808561,160
8.937160743720995,9.296958728671513,160
8.744503255869855,9.136295947559164,160
8.50491030502185,9.806669904194823,160
8.650748300053166,10.259757731389941,160
8.113733960591674,9.530167300369117,160
8.02708244157249,9.34315913780622,160
