mse,mse_test,evals
8.653053355493936,9.703463538964288,160
7.387089543222425,9.994750863604052,160
9.638248874727033,9.263185758403257,160
9.558453436435302,9.176245650461613,160
9.612220715814912,9.225981050224794,160
8.824653838269137,8.675282036173403,160
8.509895972683486,8.842075438220853,160
8.201092713342547,10.347318434555504,160
9.157162304776246,9.468068887550755,160
10.37854268700026,10.898156250832121,160
10.252834153203818,8.397327954562078,160
8.403970531331142,8.638343904168401,160
10.096345911570685,9.975439556763986,160
8.50735255227917,8.962297513810018,160
9.14606504770103,9.24915523666412,160
10.817745439399939,10.592841088789799,160
9.61402052624567,12.272239833779535,160
10.680267809652609,9.17276591813579,160
7.98504652626557,9.262495476873461,160
9.565215873207631,8.877493813702703,160
8.850625369395484,9.188015556137973,160
8.076175033197277,9.498231446980018,160
9.941359522459724,8.433905226697998,160
12.20255871636653,9.090734881845922,160
10.399501451308,9.482254328986391,160
