mse,mse_test,evals
8.828598265203768,9.767937364835896,141
8.741911292401229,9.927223971058956,141
8.492534949114383,9.308042468273491,141
9.195662529164679,9.367373783248684,141
9.216386049471613,8.133364561719764,141
10.052911611243742,10.141535486859532,141
8.645053015544386,9.358065724597786,141
9.10331560159622,8.16951253793273,141
8.990311424096868,9.71365337088197,141
9.062682144040416,9.950869953341678,141
7.48112049018076,9.30882825225696,141
8.859746142961288,9.375436996583934,141
9.83780124095725,9.72039299274116,141
8.71102634982962,9.653445549679267,141
8.118709877453112,10.124689182438873,141
9.095126642274826,10.534236888678045,141
9.297693657594513,9.406488353797034,141
8.028574351091697,9.410624219640018,141
10.35689924443757,9.132381164167768,141
9.479505856591226,9.197175245543415,141
8.988150575174314,9.309831628472399,141
8.056440284937516,9.97790296757434,141
8.408141917361126,9.872188720808627,141
8.490181055765598,9.066491454719847,141
11.18498722671273,9.65268380099732,141
