mse,mse_test,evals
9.245489758228455,9.617613619881539,141
10.179340757408825,9.641400321586929,141
8.115628355923025,9.5187811941505,141
8.89684848790603,8.497963727779954,141
9.797267620876507,9.458002886060068,141
10.11030161796242,12.34070021916063,141
11.644739694420238,12.182155383309823,141
9.73704858071644,10.049590764332962,141
8.294014234939212,9.439128713379151,141
9.666264213089653,9.735810584686448,141
9.14481730875012,10.30360101692875,141
10.885133202510138,10.620455661224094,141
9.898063152387273,8.39438013032608,141
10.112917517378092,9.74515703387437,141
10.247642675911505,9.756272330464151,141
10.270773278355755,10.048941145983997,141
11.072024893781238,10.428687966677131,141
10.478138850628058,9.761347312303219,141
9.358477393960426,10.010815827687198,141
11.985266394577657,8.899327266591223,141
8.66615598094945,8.71817601057243,141
8.64382055818348,9.308057217525588,141
9.93600491800976,8.576825510957134,141
12.369236684707847,11.66715187724165,141
12.761399945657889,10.51501959162681,141
