mse,mse_test,evals
8.2239708489924,8.96171360041195,150
8.977529265865023,9.640095595521768,150
8.857391245763106,9.350673619969811,150
7.716791058499165,9.394864821018812,150
8.352828175600795,9.4721310451374,150
8.846182222048508,9.087742550207574,150
8.104757103629597,9.22501822381393,150
8.280359923302619,9.145151953395807,150
9.003599731104906,9.21782397473065,150
8.770021876771697,9.936033667316643,150
8.401321218680737,9.456594825408285,150
8.430201998407973,8.419756921904641,150
8.144031487984273,9.067314417326173,150
8.950714530009485,9.777388258527326,150
7.537421821692748,9.47371089073151,150
8.561025390605534,9.188309945772204,150
8.993688563045739,9.210639684865592,150
8.376475753574416,9.272495619603632,150
9.341343521924635,9.529027524227292,150
9.038664184483812,9.60546731538244,150
8.34238386760835,9.663614564856418,150
7.68419117862411,9.519926526068334,150
8.976571356355734,9.311345032995918,150
8.941361742865778,10.167087612323929,150
8.30335803576745,8.930561994732765,150
