mse,mse_test,evals
10.151772404898448,9.258141416343207,160
8.134860031151721,8.903656783102027,160
11.041978621994721,8.057769943816785,160
8.802037274895788,9.406753907035515,160
8.941954171137816,8.182631742639414,160
8.97292123858642,9.405041040495682,160
9.438710739059278,9.034967622744428,160
9.356496715612064,9.104330679051063,160
11.237811675739612,9.08826868031882,160
9.177146767459053,8.84321183332204,160
11.683599172803138,10.27137211856603,160
11.642570415976365,8.96442314867233,160
8.782566601231796,10.253151153309485,160
9.645567206039987,9.334652815367212,160
10.300693205395012,9.826941373937823,160
9.704505884888565,10.445546638889281,160
8.889859822883786,8.816360878299205,160
9.029596946864956,9.412992956447685,160
9.113121929436806,9.306709843396339,160
9.952482460169728,8.830984818358235,160
9.948084648836792,9.500871143989805,160
9.228138831108197,8.319685282981544,160
11.448452075313101,11.187113106103025,160
10.712434612077248,10.229422436077979,160
9.527071009218178,10.20601969420747,160
