mse,mse_test,evals
9.182750981927462,9.071948886499747,160
10.44891769710725,9.804600009575164,160
8.974824126898582,9.290809298232874,160
10.355479031961835,10.696664433693778,160
9.43275071386978,9.702861563573368,160
8.612126840353717,9.052835600454655,160
9.431342812250318,10.036691654156096,160
9.272062695307753,9.757749917873623,160
9.306422380484374,9.01786017514334,160
8.877200629865031,8.788063289199025,160
7.4025303747198405,7.755329120659531,160
8.687689718648315,9.278338300236305,160
7.716856273064374,9.180448171394644,160
7.791450153721065,8.453328143707406,160
10.009746984116399,10.041414712331193,160
7.994842935148652,9.673050498977712,160
9.404534355957125,9.976595184583937,160
10.116014379886659,9.119339491424995,160
8.522438879085714,9.374270055448953,160
9.598825085846059,10.324960275088605,160
8.127364993335743,9.78742678815344,160
7.958567522814782,9.206493355289505,160
10.28068072927802,9.906281193105409,160
9.962540756185343,9.919808569206305,160
8.952404186172608,10.307684382242433,160
