mse,mse_test,evals
8.938606252851677,8.8411079577236,99
8.373674955498425,9.554783572511463,99
8.444880728060006,9.368508138479065,99
8.526894937804578,9.389710453132318,99
7.420897733094718,9.634053290971123,99
8.747351722089416,10.18745570212001,99
8.26808452546722,9.566477275548129,99
8.9448315211635,9.008445133934456,99
9.102755428397854,9.904259490713429,99
8.25673168461449,9.695881879016534,99
9.074277035482934,9.644318973302461,99
9.467570725191969,9.818990845399892,99
8.57856713187941,9.255521684908746,99
8.725460094589609,9.522877895267646,99
8.201219950284619,8.799933010292321,99
9.32819058507368,9.744085922240377,99
8.948826025111165,9.12317479726732,99
8.438296485927747,9.656014004870663,99
8.439106795144236,10.162339097305244,99
8.491918959058516,9.598877917138894,99
8.786792014234743,10.252853151515346,99
9.258652538346782,10.249238817811568,99
8.072220480677444,9.220373785649443,99
7.733569132099305,8.865301144499082,99
9.063375818586197,9.784579719460398,99
