mse,mse_test,evals
8.933175975227135,9.790623292701083,162
10.026418560522893,9.68253957924833,162
8.67095632944934,9.454023867196957,162
8.822745059655048,10.292133584319169,162
8.22752547420459,8.94584984591294,162
8.878076592304687,9.695323053496441,162
7.671422999372066,8.90734603903963,162
8.516783523408675,9.660860829855865,162
8.95044960994472,9.177608891629571,162
10.483501430601091,9.868669108504523,162
8.045601221074666,8.474046837647865,162
11.174478162079321,10.68070912473658,162
9.508346759601496,8.97190643057958,162
8.858930036461503,10.019494746749292,162
8.76555900633275,10.275554218688608,162
12.052057545352248,11.507248956318355,162
8.782330201858523,10.012177374588887,162
7.82895175647094,9.620014354645807,162
10.609697693152073,8.886936813728992,162
8.839997506531667,9.33318868229362,162
9.332600879926602,10.208280507216795,162
10.060079326320007,10.178383235573351,162
8.981091258941467,9.48143407223806,162
6.971810991484638,8.899334409999716,162
8.323906442970758,9.429125661247545,162
