mse,mse_test,evals
10.540824095548574,7.5433670773747625,171
9.202137513898837,8.794171613734832,171
10.88651728255343,8.437866307284446,171
10.487274651681393,7.731903545647846,171
10.756744761409234,8.561987505930697,171
10.685392859518391,7.556228878912351,171
11.091133918655009,8.839227408776722,171
10.181128088006558,8.245729756839863,171
8.871621113262163,8.093042478898775,171
10.554678997870663,8.318029920004205,171
10.652258659939491,9.549164138634053,171
9.753860902450308,9.139650860696364,171
9.874572929310181,9.061865536776457,171
10.045224831742193,8.942839917721578,171
10.95356678655429,7.565840593509623,171
10.185171082661356,9.52329849147837,171
8.352269274708764,9.075690327158902,171
10.254837402591725,8.005116245943972,171
8.959011089487868,8.686054340812035,171
11.666972115975303,8.250378535861216,171
11.497478048757138,9.389426883087767,171
10.046353350644411,9.360741959469308,171
9.707433958964609,7.899919923035483,171
12.074656177552866,9.405375026128066,171
9.767557810557285,7.707007452244238,171
