mse,mse_test,evals
9.61774256287144,9.536938073623961,93
9.563401373104407,9.98988279939452,93
8.718972011489276,9.711310775007636,93
9.045396616994966,9.363674130484384,93
8.903986174811754,9.342644457025589,93
9.30899430849233,10.004962612864563,93
9.071044862498074,8.678142182732845,93
9.073689391519123,8.123682803107288,93
9.680118105249385,9.51181138972858,93
9.243372891131783,9.422485151871726,93
11.2110692655017,9.953240470070329,93
9.258691443038995,9.060189716738943,93
9.372694693396928,9.849017929121944,93
10.659616180198089,10.081205452449398,93
10.066554315540941,9.132176955155531,93
9.63587096691528,8.865046732996893,93
9.024476126306762,9.93981124675148,93
9.07723308310387,9.456101458517374,93
9.574111596893832,8.994050010657109,93
9.567028620500869,9.42532547779874,93
9.828585661270733,9.450402433350389,93
10.884868369801909,9.107127892168327,93
10.209023661181654,9.953333997671738,93
9.037426826371886,9.388410313520403,93
8.946516216251545,9.198185650152533,93
