mse,mse_test,evals
9.285339007628735,9.984404315962346,141
9.44259838648528,10.082780389807827,141
9.388070481664313,9.928388243045221,141
9.522415983460839,9.774807419364341,141
7.672359656873642,9.119153701866109,141
9.601906175740309,9.314219645479774,141
10.307954916947091,9.901745015996974,141
9.380225680538578,9.766189900602805,141
8.784918761284834,10.515225231478459,141
8.111851333819558,9.373684259243388,141
8.300087739393957,8.784006721079416,141
9.118496014121888,9.120478945380638,141
7.911898371248601,9.360934370530376,141
8.443320182169757,9.106412370974757,141
9.885515517578353,10.174943450917848,141
8.651838677889558,9.479595664450521,141
8.8659028092589,8.80715034736946,141
8.986604482591654,9.516369160933037,141
9.343694276528623,9.549250307238186,141
7.751063568814163,9.594336013140179,141
8.849229667700374,9.774322708437145,141
11.064577153209004,8.94076010323754,141
9.298325641347946,9.748821231267016,141
9.412741597244626,9.838495082700875,141
10.967091625655708,9.827322393042067,141
