mse,mse_test,evals
9.479004518148985,8.69602754157101,132
8.20163052059153,9.019312635546811,132
8.807249503153558,10.031332883960857,132
9.13442819080113,7.74463000933788,132
10.105717896626352,9.43604867435751,132
8.78997891967286,8.791119971016558,132
10.51458501099662,10.092693907649506,132
8.949300012699151,9.191430564783571,132
9.685715079244764,9.170045772662226,132
9.637218598930911,10.272227767042004,132
10.177552886031396,8.61677265426077,132
7.859549264881233,9.12269559914468,132
7.778963051934615,9.435125302051405,132
10.120324994407406,8.61116669708665,132
10.790179585204706,10.10924378881743,132
10.373379149038627,10.071304878256374,132
9.992658546687673,10.861903274624229,132
7.538405139794826,8.600940906216005,132
8.940206603097526,9.383526518997886,132
10.625227598947678,10.108194126694821,132
7.349298879841423,9.37691982482634,132
8.707904954866336,9.186478499762973,132
9.443758294155991,8.314262391935769,132
7.32244870555343,9.187939019960089,132
8.21218347499014,8.717354584443576,132
