mse,mse_test,evals
9.389187838857323,9.874311964531271,160
9.019050613220285,9.553387619157098,160
9.660591229383382,10.013666570816225,160
9.388880336056996,9.386877654319644,160
9.06434054740261,9.36156610009066,160
8.251391500974174,8.590582327587931,160
7.103684352871833,9.736795940376833,160
8.708503679829182,7.946517731324756,160
7.495149192811443,9.57068430880653,160
9.523684006480966,9.542630973905254,160
8.927934339770806,9.797184079528504,160
8.53520338280452,9.231452323190586,160
9.016260070171716,9.139958312653079,160
8.21539629149731,8.516949942124365,160
8.576622756191611,9.201024245604184,160
9.346265311620066,10.604017979750676,160
9.259302406487377,9.00662983386041,160
9.995716746814667,10.093695896299623,160
8.436584909637306,9.290431563605527,160
9.869549152435324,9.293143984549067,160
8.9004823526403,9.690507401682522,160
9.262968565227649,8.702305923631167,160
8.39488771312092,9.132719524143836,160
8.471549023365911,9.123284976872187,160
10.617851174582375,9.826237338861763,160
