mse,mse_test,evals
9.421840274632316,8.358795100610749,162
9.572853282013861,9.959312054997076,162
7.885315292839396,9.010215211092445,162
7.964036291922189,10.403310737963169,162
7.892032918665291,10.189619755131273,162
10.03432943371852,9.528622669362578,162
9.13379467136147,9.662450810870112,162
8.61734770126255,9.12412527752222,162
10.158413660595093,9.22300343306826,162
9.868943413371094,8.964938542129458,162
8.452649571773085,9.341359049984401,162
8.427402411577248,9.868114470807743,162
9.069537812792861,9.050884907528905,162
9.665883624737969,9.443308015318216,162
7.914729514962827,9.332447764225467,162
9.85880773709362,9.331873094298171,162
8.375458585110204,9.239394578618645,162
9.729722014944171,9.597739189766253,162
9.90184425949664,9.598510765718446,162
9.121585144436594,10.332430300605774,162
8.703465532083577,9.416540913297254,162
9.39678689861454,8.562151767452185,162
8.578605042777824,9.614765442413177,162
8.146453368532992,9.066046668816274,162
8.90544809074582,9.158564286625246,162
