mse,mse_test,evals
9.032059613742554,9.385771939417866,120
9.394009782947808,9.852458944991403,120
9.376708255747689,10.00090058719294,120
8.875190118931066,9.315745949093419,120
9.652503415576373,8.836550787536245,120
9.488324829058925,8.450320820746796,120
8.856953806951266,9.63615167656054,120
8.770348523447243,9.381520805068202,120
10.325040044463725,9.45092669001263,120
9.944072761362019,9.176886915445111,120
7.831770158281638,9.028414122711567,120
11.772641425560112,9.360668855099794,120
10.159593672421542,9.413308008867379,120
9.084895341542806,8.864166352446084,120
8.638161873317173,9.489320026706531,120
9.877549974407346,10.024626848253847,120
8.092950475725218,9.6247264030981,120
9.824890441733725,9.347605538643473,120
10.07758931051924,9.055276041853308,120
9.883807830777098,9.500207856685968,120
9.228387336117313,10.049036207995705,120
10.022777022770281,9.999480776538375,120
9.923149433461687,8.825658864454642,120
9.424073989064237,9.416529730893522,120
9.956164642051082,8.69085361241781,120
