mse,mse_test,evals
9.37263159113619,8.499746673155254,160
10.42639966991663,9.379188777330482,160
10.447301801352165,9.90176983695748,160
8.259538679785328,9.768170837435846,160
9.224066389352151,8.72314745415031,160
9.276973335299036,9.79701870494843,160
9.91714323908606,9.7540035787214,160
10.133706878808782,10.158125030429659,160
9.310402854924902,10.576479088655752,160
9.654296262154608,10.421080245333359,160
9.390470925930222,9.160989314478337,160
8.594194058318411,9.899832343305656,160
8.070635459551879,9.267504660594847,160
12.080398498826327,9.346599825247491,160
8.813787393117044,8.337001108552105,160
8.261421245721008,9.179877219783812,160
9.950253101199754,9.975381025495587,160
8.608675368271356,9.058365245182085,160
7.571909432213684,8.30361831335886,160
10.265331851349629,9.237529798519587,160
7.559591120335687,8.531483036035297,160
8.223283277495492,8.522453388702429,160
8.289140357644303,10.135321439820675,160
10.637983217373629,9.651015963989842,160
10.605446765396906,9.215171635196711,160
