mse,mse_test,evals
8.229290311510898,9.501987001588487,160
8.602066777658527,9.521577665370039,160
8.56534531212219,9.616250891761045,160
8.16114549700288,9.491971594286612,160
8.34461090614042,9.356385852158379,160
8.531616205364381,9.618288454224937,160
8.999810314329862,10.224521084441019,160
8.641335680847295,9.68580905757226,160
8.626105594546633,9.65322093464973,160
8.502325735984263,9.32268549027983,160
9.269166252455026,10.079865125743549,160
8.407727908136627,9.639136146844,160
8.74638878222049,9.7896275709056,160
8.847008626485838,9.506950779047697,160
8.51297732871017,9.685887380850339,160
9.127935767591213,9.518365288734433,160
9.266218882097773,10.176750638315525,160
7.999108901137569,9.368749207221503,160
8.391710941051267,9.555647343759409,160
8.515404198080526,9.644245649270026,160
8.616367273888986,9.705071389213053,160
8.49332175083437,9.717554534303057,160
8.504802490719236,9.70210759753265,160
8.722524761446492,9.554443225176241,160
9.284571135288292,9.773419762473708,160
