mse,mse_test,evals
8.581110844647439,10.013179262871471,160
8.436690034269764,9.649938377903108,160
8.18907192744338,9.024167342071419,160
8.206978600178347,9.782362413800863,160
8.507800499512472,9.953451453786553,160
8.094429892935686,9.715014362012687,160
8.929582887635892,9.609196481816186,160
9.279041818135406,9.497098894045308,160
9.710051089105164,9.955804461623059,160
9.035513868030929,9.813874608550837,160
8.281935521899983,9.85756400578237,160
8.7883430073192,9.476728240011743,160
8.544696469896095,9.723630450728134,160
9.085227423615539,10.025161729270865,160
9.303023983365957,9.697526240894193,160
9.218250969628249,9.3977141375769,160
8.438318423011326,9.131195440633457,160
8.485994876638665,9.18440418120031,160
8.466012528410632,9.596374406469852,160
8.734405489333957,9.98817391326714,160
8.259414409371235,9.675641720784515,160
8.381473879900238,9.257625912844654,160
8.138856547797245,9.213805580555636,160
8.373250409897615,9.796195821610242,160
9.202506825045461,9.497939425886281,160
