mse,mse_test,evals
9.077412972861428,10.476497033450372,153
10.18912261129713,10.453955776163204,153
8.999348503791149,10.74498764434068,153
8.563516947062,10.019081602098133,153
8.899461040690863,9.47482243339202,153
9.81962747437516,9.663799054535444,153
9.14054534916433,10.357586142106783,153
8.424194883127138,9.581696866835472,153
9.23793185871841,9.605744876770716,153
7.523639881682192,9.56093270707136,153
8.243431999955325,9.897646996528577,153
8.774764067340753,10.12245678146108,153
8.390800035746354,8.956887757314227,153
8.28368067772905,9.343072208615006,153
8.496623398508026,9.59159099106077,153
7.817230271460553,9.836108532479342,153
7.326658184055791,9.541496865100852,153
8.080996433530837,9.524344861226394,153
8.389372870185328,9.21729289251793,153
9.474632780309063,9.171355854740554,153
8.418429938112975,8.407853691355612,153
8.765471225819239,9.797096367588615,153
8.1793830769409,8.944182471282648,153
8.016838892856523,9.904256845635038,153
8.541697988044719,9.425737223361251,153
