loss,test_loss,evals
0.029839377261698247,0.02698708816510625,150
0.03007010265129308,0.027552331303292887,150
0.02929853157574932,0.025032538995565845,150
0.02722081347554922,0.02488961793333292,150
0.029370234350363414,0.025849815736571326,150
0.02964181908592582,0.02853034417894669,150
0.02957273422429959,0.024641258379537612,150
0.02703069297596812,0.024605227756802923,150
0.028918548801292975,0.026626036772341467,150
0.0297889588996768,0.024155989698402117,150
0.027185811611513296,0.026532706857612356,150
0.027697195775186024,0.022820241025602445,150
0.02857196691011389,0.025761781007237732,150
0.028748170589407283,0.026533621583040803,150
0.027687795510515572,0.025771697492152454,150
0.02728917535704871,0.026260511148767547,150
0.029001973662525417,0.027935714906203793,150
0.029627474727729957,0.024673217893159016,150
0.028142599540452163,0.025954165883059613,150
0.029075696531062324,0.025322774418024347,150
0.031558498059709866,0.02540995028926991,150
0.028314274061471224,0.026245282602054068,150
0.03107897076010704,0.028389026051526888,150
0.02773637662703792,0.02384184657256119,150
0.028707419466227294,0.02460919833725784,150
