loss,test_loss,evals
0.031471492709902425,0.02865767945300322,165
0.033769401032477615,0.027491845226776786,165
0.03232718445236484,0.030396435842191566,165
0.03363501607129971,0.028809070696349953,165
0.030324485906710226,0.030801206925345468,165
0.03284708164756497,0.02989791903309524,165
0.03172831616581728,0.029252860743703785,165
0.03191479580197483,0.029892209093566633,165
0.03366608637322982,0.029494050678657367,165
0.03228374434448779,0.03200643466052134,165
0.03224495106128355,0.032166414433739556,165
0.03266783934055517,0.029404380121400755,165
0.0340818310820808,0.03063634051223635,165
0.030764931170735508,0.030663083076069596,165
0.03190695322242876,0.02957731263458263,165
0.032762402825057504,0.029573507931164932,165
0.03332975829547892,0.027089531817249372,165
0.032006058623393376,0.03089552710138232,165
0.03176901414307455,0.03077633881032234,165
0.03567998552725961,0.03028730594694498,165
0.03165078071380655,0.029058952614365263,165
0.0348990408355991,0.03189669612720609,165
0.03147882720641792,0.03010813926316987,165
0.030650748956327637,0.03223779534221103,165
0.034327886637300256,0.026295628325865256,165
