loss,test_loss,evals
0.031326432885602114,0.03503965805731132,165
0.03295766916063925,0.03152523638873827,165
0.03326996809430421,0.034987067305040545,165
0.031971567035963135,0.028604978153982667,165
0.03281812642080088,0.029813330895176477,165
0.03248351827822626,0.029209684265636315,165
0.035194075892368955,0.030300130079570227,165
0.033799365638134383,0.032683312492181725,165
0.03213344648915033,0.025925833405833692,165
0.03302658088008563,0.03030251604433288,165
0.031097627726693947,0.028652079414622857,165
0.034851031117141246,0.030160153814189836,165
0.031147236479446293,0.030996825124835595,165
0.03306811166818564,0.02947486589626351,165
0.033870219140313566,0.03301787592773326,165
0.032796415003637475,0.03198426529825665,165
0.02995236096158624,0.03078980307673337,165
0.02853642751276493,0.030171267500772956,165
0.03318949586773912,0.03347752189440071,165
0.030112560176911454,0.033763198223251675,165
0.030405515652770797,0.03270931853795191,165
0.03383642679825425,0.03594789823500905,165
0.03153605390402178,0.03623667947124486,165
0.033132936554650466,0.02946552199246362,165
0.0334784585001568,0.031417374048777855,165
