loss,test_loss,evals
0.028757852896427114,0.025047577109490522,141
0.030953272325297196,0.02815289878163021,141
0.03088833389431238,0.02659975858782418,141
0.030348289862896005,0.025899371863156558,141
0.030851558945452173,0.02513511089589447,141
0.03144406451409062,0.028486388820875435,141
0.03125478423138459,0.025754852137644776,141
0.029179494570940732,0.025919949421356434,141
0.027634132201472917,0.02731415752954199,141
0.03080092873548468,0.02872673135008081,141
0.03151673088222742,0.030605485266703182,141
0.03017347127571702,0.025511100993212313,141
0.031607813737665615,0.027810338245495222,141
0.029157902929931877,0.02698619579076767,141
0.028756842498977978,0.027085709838662295,141
0.029317957784980534,0.02516098766431678,141
0.030366129274790484,0.027180450709868454,141
0.028272432847569386,0.025910672144219278,141
0.030035605128854514,0.02606409395104274,141
0.03084692549953858,0.030438590825279242,141
0.0318312262793382,0.026929102656024044,141
0.031101155006637175,0.028086382359638812,141
0.03050896415859461,0.02854112993143499,141
0.030640301268547773,0.029046729575592328,141
0.030279428236186505,0.024729301144182682,141
