loss,test_loss,evals
0.03708390400186181,0.02836813553981483,150
0.0328422674809893,0.02869798117040191,150
0.033207029896477856,0.03177385286655044,150
0.033913560166954994,0.030017146242083983,150
0.03508710106213887,0.030853124792530433,150
0.03626944505982101,0.03128286221226736,150
0.03387751437847813,0.028016890556481665,150
0.035300726608683664,0.028452535106489086,150
0.03235732503669957,0.02980181516269222,150
0.035063730157911775,0.03331926177428104,150
0.034542576661333445,0.029675259720315806,150
0.032951421744500595,0.030915059055452002,150
0.03433778996517261,0.031057632934092545,150
0.03284292952157557,0.031640151459808113,150
0.034086742332826055,0.03149824562314898,150
0.0352619657975932,0.03167429575050482,150
0.03504465790838003,0.03056067391652614,150
0.03462695768848061,0.0326403361603865,150
0.03594033655400077,0.032059233496943486,150
0.03391229037071268,0.027627754569426177,150
0.03264144235290587,0.030584914808277974,150
0.03451093473471701,0.029760897204233333,150
0.03484052504723271,0.02981597258192487,150
0.03376145525028308,0.029569759835803417,150
0.03562635572254658,0.030136000277682616,150
