loss,test_loss,evals
0.029338636258617042,0.027832676101021935,150
0.02831008294224739,0.025615053256275132,150
0.028935941593100627,0.025953807686903748,150
0.029794403786460557,0.026252367612265515,150
0.02848329371990015,0.02652062474056147,150
0.02950829226275285,0.027789205353101715,150
0.028450483755518993,0.026206080703117186,150
0.028784998893116913,0.029341812314256095,150
0.030480982190618913,0.02368410819580313,150
0.028093805874387423,0.026036810932878872,150
0.029429986510425808,0.027270104406250176,150
0.028500636631002028,0.02612054040324874,150
0.027389481235295533,0.027984327425126684,150
0.02770460442081094,0.024824016757169737,150
0.029480703711509706,0.025359469331149014,150
0.030311590648877125,0.025310794140829238,150
0.0293363776349773,0.0260225017394172,150
0.029850602003435294,0.0257737099703867,150
0.027623513986046115,0.02439465504360851,150
0.03017380786780268,0.026893746728524275,150
0.027117926413814226,0.02685632485761307,150
0.02802228130027652,0.02489856025823392,150
0.02708727192009489,0.021653544326429255,150
0.029297444018224875,0.025637589041399768,150
0.02858857185517748,0.02612130657422822,150
