loss,test_loss,evals
0.0349550644531846,0.03074185524193599,168
0.03326353958202526,0.028377303669780668,168
0.034075413946062325,0.03293118872978084,168
0.033822850797325374,0.03262943415908376,168
0.03082735636519889,0.03382473798132269,168
0.03209400251073142,0.026227941560104957,168
0.03369922957693537,0.029881468990514987,168
0.031888351116639874,0.032129319915326776,168
0.03227750864624977,0.030868023201380858,168
0.03412845769152045,0.031409035793226216,168
0.036112753855685395,0.030183908892591718,168
0.03462678047331671,0.030908183427143375,168
0.03590173047532638,0.02856029639592598,168
0.03178230206420024,0.032540837725915484,168
0.03717952924780547,0.03465055130704859,168
0.03421861414114634,0.03025072801845381,168
0.03345924347390731,0.029622154027828945,168
0.03427221819634239,0.031154329939989837,168
0.03274494622508064,0.031670597582956546,168
0.034647432311748466,0.031038050724241473,168
0.032624032492438955,0.030461325347004457,168
0.03453885660568873,0.03128106891567586,168
0.03283108970522881,0.02955775627545663,168
0.03516432301575939,0.03372258473490656,168
0.03525941494479776,0.030380557213234714,168
