loss,test_loss,evals
0.027614738066370288,0.02381811038327869,150
0.02944954902740816,0.025387177409953436,150
0.027363695935656625,0.025882838246040048,150
0.029056149061148364,0.025947500736569054,150
0.02887550028661887,0.027289538714801893,150
0.027935371600091456,0.02638310295478441,150
0.027446878887712956,0.028063647462567315,150
0.029196414541453122,0.024434390559932215,150
0.027844443549712498,0.022359957130253315,150
0.02793000641341011,0.021702141263498925,150
0.028008681934326887,0.021575165981589817,150
0.026533148352677623,0.02313717245415319,150
0.028389382262403767,0.02563760272213258,150
0.028649368140846492,0.02544329393605003,150
0.026987003723159434,0.02616927396110259,150
0.027579913147414724,0.024005569816473872,150
0.029709042582660914,0.024846003262151497,150
0.02636625021447738,0.024030571748991498,150
0.02838619637861848,0.023705126797128467,150
0.03025439132625858,0.02598239700421691,150
0.02702653537814816,0.02391846306575462,150
0.02705199473227064,0.025026452214387245,150
0.026054424633892875,0.024526897474157157,150
0.02631813477848967,0.025824735705787315,150
0.025918568538501857,0.02417042224544566,150
