loss,test_loss,evals
0.029989411327987908,0.028274923288449647,135
0.029298649127284686,0.028556859502068255,135
0.030094688888639212,0.028884530915890355,135
0.027562293206652006,0.02513674017096055,135
0.02786552989669144,0.02416265535559505,135
0.0312590446062386,0.028381620455975646,135
0.030543954190487662,0.027302966406324413,135
0.030272491907080014,0.025110576380614657,135
0.02945685650780797,0.024783068889810238,135
0.029599577114606895,0.026876174520538188,135
0.02953832110327979,0.026043948115356035,135
0.027693919300412137,0.02380975835407153,135
0.028345760418102144,0.02528220001043519,135
0.029241895492499073,0.02861414028306026,135
0.030961006369441747,0.02632747688042,135
0.028955486472696065,0.02791198284160346,135
0.027690862926344078,0.02721424297343474,135
0.028443518030146758,0.025844774857908488,135
0.028439416529610753,0.024895203766520716,135
0.02824367975195249,0.028163674873369744,135
0.028902790484329064,0.024778793051716638,135
0.029852536528681715,0.025732781400240493,135
0.030998464463899533,0.02756964606331894,135
0.029726289830481013,0.026137850658153185,135
0.03161758678903182,0.02785885575746652,135
