loss,test_loss,evals
0.027792748021582762,0.025809483183093836,150
0.030427037249319257,0.027671072667324915,150
0.03038076418514053,0.025669864353293086,150
0.03090575352932016,0.027929747099231465,150
0.02801300276319186,0.0282827390905004,150
0.030328247332324584,0.026433766297460533,150
0.02808704492573937,0.030008189636944734,150
0.030239860031753777,0.024501951628783717,150
0.02811176839098334,0.02415447756177746,150
0.029230866026133298,0.026554456626232424,150
0.02964814914576709,0.028490164431808806,150
0.02909664860367775,0.026243467960623094,150
0.029375181721212965,0.02874678842794965,150
0.030098028513913352,0.029100025061808994,150
0.030399288854251305,0.028813409594027325,150
0.028749642348537843,0.025961608538782457,150
0.028667064839353162,0.029281416529684794,150
0.029175466496497392,0.02817942134947516,150
0.028389318896457554,0.028968617166331388,150
0.03002460696424047,0.02658368223919533,150
0.029582888854357104,0.02582108599685598,150
0.03158781165940066,0.026436095430963907,150
0.030678615309298038,0.03314214310254902,150
0.03015691800415516,0.027673386430414393,150
0.030298620043943326,0.027884579851402667,150
