loss,test_loss,evals
0.02713249690706531,0.02424376635022927,150
0.028763844223693012,0.025086501725343987,150
0.02800183125709494,0.02330608639945276,150
0.02931839861224095,0.02810236008646898,150
0.027280012202759583,0.02488459617854096,150
0.02995588196069002,0.02542484810866881,150
0.027684272466227414,0.02642156791742891,150
0.02889199139798681,0.024427407919010147,150
0.028794615654895703,0.025689011682453564,150
0.027348531374086937,0.024703950657788663,150
0.02893968748363356,0.025201795787084848,150
0.02951873090987404,0.024498992269695735,150
0.030090638720740876,0.02413723091376014,150
0.02763339177146554,0.025747547756042332,150
0.029379601774116356,0.02546051545490045,150
0.026524074258903664,0.024838086651125923,150
0.030481987162182728,0.02547775613653939,150
0.029296986886610588,0.02640807551271282,150
0.029987034829954306,0.0267820692170877,150
0.027079069076726834,0.023805982294259592,150
0.029744847430537145,0.0254405665819766,150
0.029574725377062957,0.028985279343347065,150
0.02858972704783082,0.025934585477167274,150
0.02823058345541358,0.023354510825662873,150
0.028227952754125,0.02429779247941915,150
