loss,test_loss,evals
0.029709191460783282,0.03299821793930605,144
0.03165574035265793,0.028291945116594434,144
0.033061976104974744,0.028458632374776062,144
0.029623176988214255,0.024965026996692178,144
0.032013598111768564,0.02644122314066044,144
0.0316639279772838,0.02597993418314727,144
0.03226629535108805,0.02686658308802289,144
0.032652806624770166,0.028328943465137854,144
0.029624866141006352,0.02713390664481558,144
0.031198654890060424,0.029198130238510204,144
0.029253315831845005,0.026238111635745735,144
0.03392326631893714,0.028273949983599597,144
0.030940787322819234,0.028969884539814666,144
0.03134861183539033,0.02543851113251876,144
0.029384164495393633,0.023469403917889577,144
0.03356774722163876,0.029957726321322844,144
0.03372524817412098,0.029273922313773074,144
0.031572120904922486,0.029833771307524876,144
0.031472864817207055,0.027222320756327828,144
0.03214812691261371,0.0267821591922082,144
0.0316331098228693,0.02872664890612941,144
0.03298550341402491,0.03045295791157987,144
0.032422276113182304,0.026959216412063686,144
0.029936082898949584,0.02653404724280699,144
0.03159798140699665,0.027582345962780527,144
