loss,test_loss,evals
0.14080000000000004,0.14603999996185302,170
0.14339999999999997,0.14992000001907346,170
0.1422,0.15927999999999998,170
0.14200000000000002,0.15927999999999998,170
0.14500000000000002,0.15439999999999998,170
0.14700000000000002,0.15631999996185297,170
0.14559999999999995,0.15103999998092654,170
0.14639999999999997,0.152799999961853,170
0.14059999999999995,0.14676000001907352,170
0.13959999999999995,0.14524000003814697,170
0.14539999999999997,0.14695999996185305,170
0.14439999999999997,0.14919999998092648,170
0.14600000000000002,0.14692000000000005,170
0.1442,0.146239999961853,170
0.14559999999999995,0.14947999996185302,170
0.14800000000000002,0.150919999961853,170
0.14359999999999995,0.14499999996185298,170
0.14559999999999995,0.15487999996185298,170
0.1482,0.14707999998092647,170
0.14359999999999995,0.15156000001907344,170
0.14639999999999997,0.15127999996185304,170
0.14580000000000004,0.16124000000000005,170
0.1442,0.15880000000000005,170
0.14700000000000002,0.1589600000190735,170
0.14400000000000002,0.14671999996185303,170
