loss,test_loss,evals
0.1592,0.163040000038147,170
0.16100000000000003,0.16495999998092647,170
0.15900000000000003,0.1623199999809265,170
0.15880000000000005,0.16359999998092656,170
0.15980000000000005,0.16328000003814702,170
0.15880000000000005,0.16271999998092657,170
0.16259999999999997,0.16600000003814697,170
0.15880000000000005,0.16327999998092646,170
0.16100000000000003,0.16420000001907353,170
0.15759999999999996,0.16312000001907345,170
0.1604,0.164160000038147,170
0.15980000000000005,0.16339999998092647,170
0.15980000000000005,0.16276000001907354,170
0.15800000000000003,0.1591600000190735,170
0.1602,0.16183999998092646,170
0.1604,0.16411999998092652,170
0.15839999999999999,0.16364000003814694,170
0.1604,0.16495999998092647,170
0.1604,0.16479999998092654,170
0.15959999999999996,0.16280000001907347,170
0.15880000000000005,0.16312000003814697,170
0.16080000000000005,0.16351999998092648,170
0.15859999999999996,0.1627200000190735,170
0.1602,0.1636399999809265,170
0.1604,0.163160000038147,170
