loss,test_loss,evals
0.14900000000000002,0.15175999996185308,170
0.14839999999999998,0.15280000000000005,170
0.14880000000000004,0.15299999996185298,170
0.14900000000000002,0.15276000001907353,170
0.1492,0.15176,170
0.1492,0.15291999996185301,170
0.14759999999999995,0.15351999996185306,170
0.14780000000000004,0.15516000001907349,170
0.14880000000000004,0.15643999996185298,170
0.15059999999999996,0.1535200000190735,170
0.1512,0.15395999996185306,170
0.14839999999999998,0.154679999961853,170
0.14859999999999995,0.156600000038147,170
0.14759999999999995,0.15308,170
0.14859999999999995,0.15644000003814695,170
0.15080000000000005,0.15831999996185298,170
0.1462,0.15119999996185307,170
0.14880000000000004,0.152559999961853,170
0.14700000000000002,0.154239999961853,170
0.14980000000000004,0.15540000003814702,170
0.14800000000000002,0.1522800000190735,170
0.15039999999999998,0.15316000001907348,170
0.14800000000000002,0.15468000003814697,170
0.14839999999999998,0.15163999996185307,170
0.1452,0.153679999961853,170
