loss,test_loss,evals
0.14759999999999995,0.14944000000000002,213
0.14280000000000004,0.1490800000190735,213
0.1492,0.15612000000000004,213
0.15300000000000002,0.15880000001907346,213
0.1542,0.1592800000190735,213
0.14539999999999997,0.14792000001907346,213
0.14759999999999995,0.14764000001907351,213
0.15000000000000002,0.15219999996185307,213
0.14980000000000004,0.1552800000190735,213
0.1482,0.156359999961853,213
0.14280000000000004,0.14864000001907351,213
0.14380000000000004,0.14695999998092646,213
0.14900000000000002,0.15520000001907353,213
0.1442,0.15444000001907343,213
0.15059999999999996,0.15439999999999998,213
0.14439999999999997,0.14727999998092656,213
0.15000000000000002,0.15952000001907352,213
0.14539999999999997,0.15115999996185303,213
0.14880000000000004,0.15487999996185298,213
0.14859999999999995,0.15463999996185307,213
0.15280000000000005,0.15703999998092655,213
0.14880000000000004,0.15315999996185303,213
0.14239999999999997,0.1485200000190735,213
0.14639999999999997,0.14936000003814698,213
0.14759999999999995,0.15044000001907354,213
