loss,test_loss,evals
0.1432,0.14748000000000006,138
0.14259999999999995,0.14819999996185307,138
0.14639999999999997,0.15000000001907343,138
0.14639999999999997,0.152359999961853,138
0.14300000000000002,0.15000000001907343,138
0.14380000000000004,0.14995999999999998,138
0.14239999999999997,0.15147999999999995,138
0.1462,0.155720000038147,138
0.1412,0.14819999996185307,138
0.14839999999999998,0.15671999999999997,138
0.14500000000000002,0.14539999996185304,138
0.14239999999999997,0.15107999998092647,138
0.14159999999999995,0.14548000001907346,138
0.14100000000000001,0.14848000001907347,138
0.1452,0.14972000001907348,138
0.1462,0.14695999996185305,138
0.14539999999999997,0.146799999961853,138
0.14359999999999995,0.15119999996185307,138
0.1422,0.15032,138
0.14380000000000004,0.14847999999999995,138
0.14759999999999995,0.15100000001907343,138
0.14200000000000002,0.15276000001907353,138
0.1442,0.15112000001907344,138
0.14559999999999995,0.14983999996185304,138
0.14659999999999995,0.14971999998092655,138
