loss,test_loss,evals
0.14959999999999996,0.156239999961853,180
0.1432,0.14799999996185298,180
0.14439999999999997,0.15064,180
0.14580000000000004,0.14819999996185307,180
0.14639999999999997,0.14963999996185307,180
0.14580000000000004,0.15400000001907344,180
0.14800000000000002,0.154679999961853,180
0.14659999999999995,0.15324000000000004,180
0.14800000000000002,0.17427999996185306,180
0.14739999999999998,0.16100000000000003,180
0.1492,0.16368000003814698,180
0.14759999999999995,0.1480800000190735,180
0.15300000000000002,0.16076000000000001,180
0.15100000000000002,0.15508,180
0.14800000000000002,0.15500000001907344,180
0.14839999999999998,0.15903999996185303,180
0.15000000000000002,0.15123999998092652,180
0.15059999999999996,0.16356000000000004,180
0.14480000000000004,0.14851999996185306,180
0.14800000000000002,0.14876000003814693,180
0.15080000000000005,0.14839999998092657,180
0.14880000000000004,0.153239999961853,180
0.14859999999999995,0.14988,180
0.15039999999999998,0.15244000000000002,180
0.14800000000000002,0.15832000000000002,180
