loss,test_loss,evals
0.1422,0.14951999998092647,170
0.14039999999999997,0.14556000001907343,170
0.14400000000000002,0.15811999998092652,170
0.14500000000000002,0.15004000001907347,170
0.14539999999999997,0.145799999961853,170
0.14639999999999997,0.15063999998092648,170
0.1442,0.17051999996185307,170
0.1432,0.14663999996185306,170
0.14259999999999995,0.15191999998092653,170
0.14180000000000004,0.14536000001907345,170
0.14839999999999998,0.14704000001907347,170
0.14139999999999997,0.14636000001907346,170
0.14700000000000002,0.14808,170
0.1412,0.14683999996185304,170
0.1422,0.14404000001907347,170
0.14780000000000004,0.14879999998092652,170
0.14239999999999997,0.15408000001907352,170
0.14159999999999995,0.15408000001907352,170
0.14139999999999997,0.14487999996185308,170
0.1432,0.14895999999999998,170
0.14959999999999996,0.15712000000000004,170
0.1432,0.149040000038147,170
0.14339999999999997,0.16103999996185303,170
0.14339999999999997,0.14968000001907344,170
0.14759999999999995,0.15095999996185305,170
