loss,test_loss,evals
0.1472,0.14835999998092653,170
0.14559999999999995,0.15656000001907344,170
0.14539999999999997,0.15591999998092654,170
0.14539999999999997,0.149119999961853,170
0.14939999999999998,0.158799999961853,170
0.15159999999999996,0.1609999999809265,170
0.1542,0.1584000000190735,170
0.14759999999999995,0.14915999999999996,170
0.15039999999999998,0.15604000001907348,170
0.1482,0.15360000001907348,170
0.14600000000000002,0.15015999998092655,170
0.15139999999999998,0.15168000000000004,170
0.1482,0.15544000000000002,170
0.1522,0.154559999961853,170
0.14459999999999995,0.1498799999809265,170
0.14480000000000004,0.1498799999809265,170
0.15180000000000005,0.1564399999809265,170
0.15280000000000005,0.15915999996185304,170
0.14180000000000004,0.15019999998092648,170
0.14859999999999995,0.1552800000190735,170
0.14659999999999995,0.156040000038147,170
0.14780000000000004,0.1547200000190735,170
0.14800000000000002,0.15559999998092655,170
0.1532,0.16208000001907352,170
0.14800000000000002,0.152119999961853,170
